ID,SALARY,SEX,EDUCATION,MARRIAGE,AGE,AVERAGE PAYMENT DELAY,DEFAULT
13529,"20,000.00",1,3,2,31,2,0
13530,"90,000.00",1,1,2,29,-1,0
13531,"60,000.00",1,1,1,60,-1,0
13532,"260,000.00",1,2,1,39,2,1
13533,"180,000.00",2,2,2,30,0,0
13534,"50,000.00",1,3,2,41,0,0
13535,"50,000.00",1,3,1,40,0,0
13536,"50,000.00",1,3,2,53,0,0
13537,"200,000.00",2,1,2,32,0,0
13538,"170,000.00",1,2,1,35,-1,0
13539,"50,000.00",2,1,2,22,0,0
13540,"440,000.00",1,3,1,47,0,1
13541,"100,000.00",1,2,1,28,-1,0
13542,"50,000.00",1,3,2,49,0,1
13543,"220,000.00",1,1,1,47,0,0
13544,"150,000.00",2,3,2,43,-2,0
13545,"20,000.00",1,1,2,28,1,0
13546,"160,000.00",2,2,1,39,1,0
13547,"50,000.00",1,1,2,28,0,0
13548,"130,000.00",2,3,1,40,0,0
13549,"20,000.00",1,2,2,36,0,1
13550,"200,000.00",2,2,1,34,-2,0
13551,"20,000.00",2,1,2,22,-2,0
13552,"300,000.00",2,1,1,39,-1,0
13553,"120,000.00",2,1,2,25,0,1
13554,"360,000.00",2,1,2,27,-1,0
13556,"210,000.00",2,2,2,25,0,1
13557,"200,000.00",1,1,2,30,-2,0
13558,"130,000.00",2,1,2,28,0,1
13559,"240,000.00",2,2,1,48,-1,1
13560,"80,000.00",1,3,1,65,0,0
13561,"500,000.00",2,1,2,36,1,1
13562,"320,000.00",1,1,1,46,2,1
13563,"210,000.00",2,1,2,56,0,0
13564,"200,000.00",2,2,1,42,-2,1
13565,"50,000.00",1,1,2,37,2,0
13566,"340,000.00",2,1,1,38,-1,0
13567,"240,000.00",1,2,1,62,-1,0
13568,"240,000.00",2,1,2,28,0,0
13569,"50,000.00",1,2,1,40,0,0
13570,"50,000.00",1,3,1,55,2,0
13571,"20,000.00",2,2,2,45,0,1
13572,"510,000.00",1,1,1,35,-2,0
13573,"220,000.00",2,1,2,25,1,0
13574,"220,000.00",2,2,2,30,-1,0
13575,"60,000.00",1,1,2,37,0,0
13576,"40,000.00",2,2,2,26,2,1
13577,"50,000.00",1,1,2,64,0,0
13578,"360,000.00",2,1,1,46,-1,1
13579,"120,000.00",1,1,1,51,1,1
13580,"20,000.00",1,3,2,23,0,0
13581,"30,000.00",1,2,1,33,0,0
13582,"110,000.00",2,1,2,29,-1,0
13583,"170,000.00",2,2,2,31,0,0
13584,"180,000.00",1,2,1,48,-1,0
13585,"50,000.00",2,2,2,23,1,0
13586,"180,000.00",2,1,2,28,-1,0
13587,"80,000.00",2,2,1,50,0,0
13588,"20,000.00",2,1,1,34,0,0
13589,"30,000.00",2,3,1,57,0,0
13590,"80,000.00",1,2,2,28,-1,0
13591,"200,000.00",1,1,1,53,-2,0
13592,"120,000.00",2,2,1,42,0,0
13594,"500,000.00",2,1,1,44,-1,0
13595,"50,000.00",2,2,2,22,0,0
13596,"50,000.00",2,2,1,39,0,0
13597,"200,000.00",1,1,2,41,0,0
13598,"30,000.00",1,2,2,25,0,1
13599,"190,000.00",2,2,1,33,1,0
13600,"120,000.00",2,2,1,41,0,0
13601,"30,000.00",2,3,2,39,0,0
13602,"30,000.00",2,3,2,27,-1,0
13603,"310,000.00",1,1,2,33,0,0
13604,"30,000.00",2,2,1,31,0,1
13605,"440,000.00",1,1,2,52,2,1
13606,"50,000.00",2,1,2,27,3,1
13607,"70,000.00",1,2,2,38,0,0
13608,"260,000.00",2,1,2,31,0,0
13609,"320,000.00",1,1,1,46,-1,0
13610,"210,000.00",2,2,1,34,0,0
13611,"280,000.00",2,1,1,29,0,0
13612,"140,000.00",1,1,2,32,0,0
13613,"20,000.00",2,3,2,22,0,0
13614,"340,000.00",1,1,2,25,-1,1
13616,"120,000.00",2,1,1,50,1,0
13617,"60,000.00",2,2,2,24,0,0
13618,"30,000.00",1,3,2,29,0,0
13619,"30,000.00",1,2,2,29,0,0
13620,"80,000.00",1,1,1,25,0,1
13621,"50,000.00",1,2,1,49,0,0
13622,"100,000.00",1,3,2,37,0,0
13623,"60,000.00",1,2,1,35,-1,0
13624,"10,000.00",2,2,2,23,-1,1
13625,"280,000.00",2,1,1,41,-2,0
13626,"250,000.00",2,3,2,47,-2,0
13627,"40,000.00",1,2,1,48,0,0
13628,"30,000.00",2,1,2,25,1,0
13629,"50,000.00",1,1,1,57,0,0
13630,"70,000.00",2,3,2,29,0,0
13631,"130,000.00",2,2,1,28,0,0
13632,"60,000.00",2,2,2,24,0,0
13633,"200,000.00",2,2,1,29,0,0
13634,"100,000.00",2,1,2,33,0,0
13635,"190,000.00",2,2,2,30,0,1
13636,"20,000.00",1,3,1,36,8,1
13637,"230,000.00",1,1,2,42,-2,1
13638,"90,000.00",2,2,2,26,0,0
13639,"240,000.00",2,1,2,29,0,0
13640,"20,000.00",2,2,2,23,2,1
13641,"20,000.00",2,3,2,22,2,1
13642,"50,000.00",2,1,2,24,0,0
13643,"230,000.00",2,2,2,40,0,0
13644,"430,000.00",2,2,1,41,-2,0
13645,"50,000.00",1,2,1,34,0,0
13646,"230,000.00",1,2,2,32,0,0
13648,"120,000.00",2,1,2,30,-1,1
13649,"280,000.00",2,2,1,26,0,0
13650,"500,000.00",1,1,2,29,-1,0
13651,"260,000.00",1,2,1,53,-2,0
13652,"140,000.00",2,1,2,31,-1,0
13653,"310,000.00",2,3,2,28,0,0
13654,"50,000.00",2,3,1,36,2,0
13655,"50,000.00",2,3,1,35,0,0
13656,"30,000.00",2,3,2,29,2,1
13657,"200,000.00",1,1,1,43,0,0
13658,"80,000.00",2,3,2,33,0,0
13659,"310,000.00",2,3,2,36,-1,0
13660,"220,000.00",2,2,2,26,0,0
13661,"80,000.00",2,2,2,26,0,0
13662,"500,000.00",2,1,2,38,0,0
13663,"100,000.00",2,1,1,37,0,0
13664,"200,000.00",1,1,1,37,-1,1
13665,"20,000.00",1,2,2,39,0,0
13666,"20,000.00",2,2,1,28,0,0
13667,"80,000.00",1,2,2,38,0,0
13668,"110,000.00",1,2,2,29,0,0
13669,"100,000.00",1,2,1,38,0,0
13671,"320,000.00",1,1,1,40,-1,0
13672,"180,000.00",1,2,2,28,0,0
13673,"180,000.00",2,2,2,27,0,0
13674,"30,000.00",2,2,2,22,0,1
13675,"30,000.00",1,2,2,35,1,1
13676,"240,000.00",2,1,2,42,0,0
13677,"100,000.00",2,1,2,24,2,0
13678,"90,000.00",1,2,1,50,0,0
13679,"20,000.00",1,2,1,22,0,0
13680,"60,000.00",1,2,2,28,0,1
13681,"90,000.00",1,3,1,38,2,0
13682,"80,000.00",2,2,1,40,-1,0
13683,"500,000.00",2,1,1,34,0,0
13684,"430,000.00",1,1,2,34,0,0
13685,"130,000.00",1,1,2,27,-1,0
13686,"500,000.00",2,2,1,66,-1,0
13687,"350,000.00",2,2,1,38,-1,0
13688,"320,000.00",1,1,2,34,-1,0
13689,"160,000.00",2,2,2,24,0,0
13690,"110,000.00",1,1,2,25,2,1
13693,"50,000.00",1,1,1,47,0,0
13694,"270,000.00",1,2,2,44,0,0
13695,"210,000.00",1,1,1,52,0,0
13696,"20,000.00",2,2,1,29,0,0
13697,"30,000.00",2,2,2,49,2,0
13698,"500,000.00",2,1,1,56,-1,0
13699,"360,000.00",2,1,2,31,-1,0
13700,"90,000.00",1,2,2,30,-1,0
13701,"10,000.00",2,2,2,28,0,0
13702,"200,000.00",2,2,2,36,0,0
13703,"60,000.00",1,2,2,37,1,0
13704,"80,000.00",1,2,1,40,-1,0
13705,"500,000.00",1,1,2,32,-2,0
13706,"50,000.00",1,2,1,21,-1,0
13707,"50,000.00",2,2,2,24,0,0
13708,"200,000.00",2,1,2,30,-1,0
13709,"470,000.00",1,2,1,45,0,0
13710,"180,000.00",2,3,1,41,-1,0
13711,"240,000.00",1,2,1,33,0,0
13712,"200,000.00",1,1,1,30,2,1
13713,"20,000.00",1,2,2,40,8,1
13714,"80,000.00",2,2,2,32,0,1
13715,"30,000.00",1,2,2,54,0,0
13716,"200,000.00",2,1,2,35,-1,0
13717,"100,000.00",2,2,1,38,1,0
13718,"70,000.00",2,3,1,30,2,1
13719,"140,000.00",1,2,1,30,1,0
13720,"30,000.00",2,2,1,27,2,0
13721,"100,000.00",2,2,2,27,0,1
13722,"60,000.00",1,2,2,38,0,0
13723,"50,000.00",2,1,2,23,-1,0
13724,"120,000.00",2,1,1,35,-2,0
13725,"50,000.00",1,3,2,23,0,0
13726,"300,000.00",1,2,2,28,0,0
13727,"360,000.00",2,1,1,36,-1,0
13728,"40,000.00",2,2,1,36,0,0
13729,"190,000.00",2,2,2,40,-1,0
13730,"30,000.00",2,1,2,23,0,0
13731,"280,000.00",2,3,2,47,2,1
13732,"30,000.00",2,2,2,23,0,0
13733,"500,000.00",2,1,1,32,-1,0
13734,"260,000.00",2,1,2,32,-1,0
13735,"60,000.00",2,2,1,46,0,0
13736,"70,000.00",2,3,1,36,0,1
13737,"30,000.00",1,2,2,27,2,0
13738,"300,000.00",1,3,1,37,-1,0
13739,"30,000.00",2,2,2,22,2,0
13740,"40,000.00",1,3,2,43,2,1
13741,"80,000.00",1,1,2,25,0,0
13742,"50,000.00",1,1,2,35,0,1
13743,"90,000.00",2,1,1,38,-1,0
13744,"260,000.00",1,1,2,29,2,1
13745,"100,000.00",2,1,1,58,1,1
13746,"280,000.00",1,1,2,34,1,0
13747,"80,000.00",2,2,1,22,0,0
13748,"150,000.00",2,2,2,27,0,0
13749,"90,000.00",2,2,2,39,-1,0
13750,"130,000.00",2,1,1,33,-1,0
13751,"210,000.00",1,2,2,36,-1,0
13752,"420,000.00",2,1,2,44,-1,0
13753,"500,000.00",1,1,2,39,0,0
13754,"180,000.00",1,1,2,30,1,1
13755,"150,000.00",2,2,1,36,0,0
13756,"440,000.00",1,1,2,30,0,0
13757,"50,000.00",1,1,2,27,0,0
13758,"140,000.00",1,2,1,29,-1,1
13759,"150,000.00",1,1,2,29,0,0
13760,"150,000.00",2,2,2,27,2,0
13762,"100,000.00",2,1,2,35,0,0
13763,"310,000.00",2,1,2,33,0,0
13764,"280,000.00",2,1,2,27,0,0
13765,"60,000.00",1,2,2,51,-1,1
13766,"160,000.00",2,1,2,31,1,0
13767,"90,000.00",1,2,1,48,0,0
13768,"50,000.00",2,1,2,28,-1,0
13769,"200,000.00",2,2,1,26,0,0
13770,"240,000.00",1,2,2,67,0,0
13771,"200,000.00",2,1,1,32,-1,0
13772,"100,000.00",2,2,2,23,-2,1
13773,"50,000.00",2,1,2,29,2,1
13774,"240,000.00",2,1,2,30,-1,0
13775,"300,000.00",2,1,2,25,1,0
13776,"350,000.00",2,3,1,43,-1,0
13777,"50,000.00",2,3,1,26,1,1
13778,"50,000.00",2,2,1,36,0,0
13779,"30,000.00",2,2,2,25,2,1
13780,"50,000.00",1,2,1,47,-2,0
13781,"20,000.00",2,2,1,34,0,1
13782,"270,000.00",2,2,2,30,0,0
13783,"380,000.00",1,1,1,49,2,1
13784,"10,000.00",2,2,2,22,5,1
13785,"80,000.00",2,2,2,29,0,0
13786,"240,000.00",2,2,1,35,2,1
13787,"280,000.00",2,1,2,35,0,0
13788,"160,000.00",1,1,2,41,0,0
13789,"180,000.00",2,1,2,25,0,0
13790,"50,000.00",2,2,1,35,0,0
13791,"50,000.00",1,2,1,37,0,0
13792,"20,000.00",1,2,2,22,1,0
13793,"20,000.00",1,2,2,33,0,0
13794,"140,000.00",1,1,2,27,0,0
13795,"360,000.00",1,2,2,28,-2,0
13796,"180,000.00",1,2,1,49,-1,0
13797,"390,000.00",1,1,1,36,-2,1
13798,"30,000.00",2,3,1,33,1,0
13799,"210,000.00",2,1,1,35,-1,0
13800,"20,000.00",1,2,2,24,0,0
13801,"450,000.00",1,1,1,43,2,0
13802,"50,000.00",1,3,1,24,1,0
13803,"50,000.00",1,3,2,46,1,1
13804,"20,000.00",1,2,2,39,2,1
13805,"200,000.00",2,1,2,39,-1,0
13806,"230,000.00",2,1,2,27,0,0
13807,"50,000.00",1,2,1,41,2,1
13808,"50,000.00",2,2,2,26,0,0
13809,"50,000.00",1,1,2,57,0,0
13810,"20,000.00",1,2,2,23,0,0
13811,"40,000.00",1,1,1,47,2,0
13812,"100,000.00",1,1,2,26,-1,0
13813,"150,000.00",2,2,1,43,0,0
13814,"240,000.00",1,1,1,36,0,0
13815,"360,000.00",1,2,1,37,-2,0
13816,"130,000.00",1,1,2,43,0,0
13817,"50,000.00",2,2,2,23,0,0
13818,"160,000.00",1,2,1,60,0,0
13819,"340,000.00",2,2,1,32,0,0
13820,"20,000.00",1,3,2,23,0,1
13821,"60,000.00",1,3,2,52,0,0
13822,"220,000.00",2,2,1,35,0,0
13823,"280,000.00",2,1,1,32,-1,1
13824,"60,000.00",1,2,1,30,0,0
13825,"230,000.00",1,1,1,42,2,1
13827,"240,000.00",2,1,2,30,-1,0
13828,"420,000.00",2,1,1,29,-2,0
13829,"230,000.00",2,2,2,31,0,0
13830,"30,000.00",2,1,2,26,1,1
13831,"210,000.00",2,2,1,30,0,0
13832,"250,000.00",1,1,2,29,0,0
13833,"70,000.00",2,2,1,34,0,0
13834,"20,000.00",2,2,2,43,0,0
13835,"130,000.00",1,3,1,44,0,0
13836,"460,000.00",1,1,1,41,0,0
13837,"170,000.00",2,2,2,29,0,0
13838,"200,000.00",1,2,2,31,-1,0
13839,"70,000.00",1,3,1,43,0,1
13840,"200,000.00",2,1,1,32,-1,1
13841,"20,000.00",2,2,2,30,1,1
13842,"200,000.00",1,3,2,55,0,0
13843,"250,000.00",1,2,2,45,2,1
13844,"50,000.00",1,2,1,34,0,0
13845,"30,000.00",2,2,2,25,0,0
13846,"50,000.00",1,1,1,44,-1,0
13847,"90,000.00",1,3,1,45,0,0
13848,"360,000.00",1,1,2,34,2,0
13849,"290,000.00",2,2,1,45,2,0
13850,"170,000.00",1,1,2,24,0,0
13851,"290,000.00",2,1,1,52,-1,0
13852,"30,000.00",1,3,2,39,1,1
13853,"250,000.00",2,1,1,25,-1,0
13854,"210,000.00",1,3,2,32,0,0
13855,"360,000.00",2,1,1,30,1,1
13856,"120,000.00",2,2,1,37,0,0
13857,"170,000.00",1,1,2,28,-2,1
13858,"20,000.00",1,3,2,55,-1,0
13859,"80,000.00",1,2,1,25,0,0
13860,"200,000.00",2,2,1,43,-1,0
13861,"150,000.00",2,1,2,32,0,0
13862,"110,000.00",2,3,1,44,0,1
13863,"180,000.00",2,2,2,26,-1,0
13864,"520,000.00",2,3,1,41,-2,0
13865,"20,000.00",1,3,1,44,2,1
13866,"180,000.00",2,2,2,44,-1,0
13867,"30,000.00",1,3,1,36,-1,0
13868,"380,000.00",2,1,1,31,0,0
13869,"160,000.00",2,1,2,42,-1,0
13870,"220,000.00",1,1,2,32,-1,0
13871,"250,000.00",1,1,2,29,0,0
13872,"330,000.00",1,1,1,53,1,0
13873,"50,000.00",1,2,2,26,2,0
13874,"340,000.00",2,1,2,35,-1,0
13875,"180,000.00",2,2,1,41,0,0
13876,"30,000.00",1,1,2,35,0,1
13877,"10,000.00",1,3,2,45,1,0
13878,"120,000.00",2,2,1,37,-1,0
13879,"250,000.00",2,2,2,38,1,1
13880,"200,000.00",2,1,2,39,-1,0
13881,"500,000.00",2,1,2,32,0,1
13882,"90,000.00",2,1,2,29,1,1
13883,"80,000.00",1,3,2,38,0,0
13884,"740,000.00",2,2,1,35,2,1
13885,"300,000.00",1,1,2,34,1,1
13886,"210,000.00",1,3,1,44,-2,0
13887,"230,000.00",1,1,1,37,-1,0
13888,"270,000.00",1,3,2,51,0,0
13889,"270,000.00",2,1,2,32,0,0
13890,"180,000.00",2,1,2,30,-2,0
13891,"280,000.00",2,2,2,30,-1,0
13892,"50,000.00",1,2,2,46,0,0
13893,"20,000.00",2,2,2,26,2,1
13894,"170,000.00",2,3,1,54,0,0
13895,"300,000.00",2,2,1,39,0,0
13896,"20,000.00",1,2,1,50,1,1
13897,"110,000.00",2,2,2,31,2,1
13898,"80,000.00",1,2,1,54,1,0
13899,"80,000.00",2,1,2,23,0,0
13900,"60,000.00",2,2,1,48,0,0
13901,"30,000.00",1,2,2,27,0,0
13902,"40,000.00",1,1,2,26,0,0
13903,"180,000.00",2,3,1,43,1,1
13904,"290,000.00",1,2,1,50,1,0
13905,"50,000.00",2,1,2,26,3,1
13906,"150,000.00",2,1,2,32,-1,0
13907,"50,000.00",1,2,1,41,0,0
13908,"20,000.00",1,2,1,36,0,0
13909,"180,000.00",2,1,2,28,2,0
13910,"360,000.00",1,1,2,30,-1,0
13911,"90,000.00",2,3,1,33,0,1
13912,"450,000.00",1,1,1,48,-2,0
13913,"140,000.00",1,1,2,29,1,0
13914,"400,000.00",2,1,2,27,-1,0
13915,"50,000.00",2,2,1,30,-1,0
13916,"420,000.00",2,2,1,50,0,0
13917,"390,000.00",2,1,2,35,0,1
13918,"200,000.00",2,2,1,40,-2,0
13919,"130,000.00",1,1,2,29,0,0
13920,"360,000.00",2,1,2,36,-1,0
13921,"290,000.00",1,2,1,46,0,0
13922,"120,000.00",2,2,2,24,0,0
13923,"40,000.00",2,1,2,24,0,1
13924,"500,000.00",1,1,1,42,-2,0
13925,"150,000.00",2,1,1,36,-2,0
13926,"240,000.00",2,1,2,26,-1,1
13927,"80,000.00",1,3,2,44,0,0
13928,"220,000.00",2,1,1,48,-1,0
13929,"110,000.00",2,1,1,31,-2,0
13930,"220,000.00",2,2,1,52,0,0
13931,"100,000.00",2,2,2,34,1,0
13932,"70,000.00",2,3,1,42,0,0
13933,"50,000.00",2,2,1,27,1,0
13934,"200,000.00",2,1,2,32,-1,0
13935,"220,000.00",1,3,1,42,-1,0
13936,"200,000.00",2,3,1,42,2,0
13937,"350,000.00",2,1,1,43,-1,0
13938,"80,000.00",2,3,2,24,2,0
13939,"50,000.00",2,2,2,56,0,0
13940,"200,000.00",1,1,2,32,-1,0
13941,"60,000.00",2,3,1,31,0,0
13942,"50,000.00",1,3,1,49,0,1
13943,"360,000.00",2,1,2,33,-1,0
13944,"30,000.00",2,3,2,50,-1,1
13945,"90,000.00",2,2,2,32,2,0
13946,"200,000.00",2,1,1,32,1,0
13948,"200,000.00",2,3,2,49,0,0
13949,"300,000.00",2,1,1,26,-1,1
13950,"10,000.00",1,3,1,30,0,0
13951,"400,000.00",1,2,2,44,0,0
13952,"130,000.00",2,3,1,34,1,1
13953,"180,000.00",1,2,2,50,-1,0
13954,"370,000.00",2,3,2,27,0,0
13955,"60,000.00",2,1,2,46,0,0
13956,"210,000.00",2,1,2,29,0,0
13957,"70,000.00",2,3,1,46,0,1
13958,"20,000.00",2,1,2,33,1,0
13959,"200,000.00",2,1,2,35,0,0
13960,"130,000.00",2,2,1,30,0,0
13961,"120,000.00",1,2,1,38,1,0
13962,"330,000.00",2,1,1,34,0,0
13963,"30,000.00",2,3,1,54,2,1
13964,"480,000.00",2,2,2,39,0,0
13965,"100,000.00",1,1,2,39,-1,0
13966,"270,000.00",2,1,1,43,-2,0
13967,"40,000.00",2,3,1,55,2,1
13968,"180,000.00",2,2,2,34,1,0
13969,"240,000.00",1,2,2,25,2,1
13970,"210,000.00",2,1,1,38,-1,0
13971,"50,000.00",2,2,2,23,1,0
13972,"230,000.00",2,3,1,44,-1,0
13973,"50,000.00",2,2,2,24,-1,1
13974,"250,000.00",2,1,2,41,1,0
13975,"120,000.00",2,3,1,45,-2,0
13976,"160,000.00",1,2,1,35,-2,0
13977,"210,000.00",1,2,1,29,-1,0
13978,"260,000.00",2,1,2,29,0,0
13979,"310,000.00",2,2,1,32,0,0
13980,"50,000.00",2,3,1,42,0,1
13981,"360,000.00",2,1,2,30,-2,0
13982,"50,000.00",2,1,2,24,0,0
13983,"240,000.00",1,2,1,44,0,0
13984,"500,000.00",1,3,1,49,0,0
13985,"150,000.00",2,1,1,40,0,0
13986,"160,000.00",2,2,1,38,-1,0
13987,"410,000.00",2,2,2,42,0,0
13988,"50,000.00",2,3,2,63,2,0
13989,"50,000.00",1,3,2,38,0,0
13990,"170,000.00",2,1,2,29,0,0
13991,"100,000.00",2,1,2,47,0,0
13992,"230,000.00",1,1,1,46,2,1
13993,"20,000.00",1,2,2,30,1,1
13994,"170,000.00",2,1,1,50,-2,0
13995,"160,000.00",2,1,2,36,-1,1
13996,"400,000.00",1,3,2,35,-1,0
13997,"340,000.00",2,1,2,29,0,0
13998,"90,000.00",1,3,1,31,1,1
13999,"140,000.00",2,1,2,32,-2,0
14000,"280,000.00",2,2,1,27,-2,0
14001,"180,000.00",2,2,1,40,-1,0
14002,"500,000.00",1,1,1,53,1,0
14003,"360,000.00",2,1,1,34,-2,0
14004,"50,000.00",1,1,2,23,0,0
14005,"220,000.00",1,1,1,55,-1,0
14006,"500,000.00",1,1,1,35,0,0
14007,"100,000.00",1,2,2,41,-1,0
14008,"20,000.00",2,1,2,29,-1,1
14009,"80,000.00",2,3,1,26,0,0
14010,"160,000.00",2,1,1,38,-1,0
14011,"240,000.00",1,2,1,39,1,0
14012,"450,000.00",1,3,1,36,-1,0
14013,"50,000.00",1,3,2,39,0,0
14014,"150,000.00",1,2,1,37,0,1
14015,"290,000.00",2,2,1,36,0,0
14016,"50,000.00",2,2,2,22,0,0
14017,"80,000.00",1,3,1,38,-1,0
14018,"50,000.00",1,2,2,45,3,1
14019,"50,000.00",1,2,1,30,0,0
14020,"500,000.00",1,2,1,42,0,0
14021,"500,000.00",2,1,1,39,-2,1
14022,"200,000.00",2,3,1,40,0,0
14023,"30,000.00",2,3,1,22,2,0
14024,"80,000.00",2,3,1,51,-2,0
14025,"50,000.00",2,1,1,50,1,0
14026,"50,000.00",1,2,1,31,0,1
14027,"280,000.00",2,2,2,38,0,0
14028,"260,000.00",2,2,1,48,1,0
14029,"30,000.00",2,2,2,22,1,0
14030,"210,000.00",2,1,1,28,1,0
14031,"50,000.00",2,2,1,31,0,1
14032,"20,000.00",2,2,1,29,0,0
14033,"310,000.00",2,1,1,47,0,0
14034,"100,000.00",2,2,1,42,1,0
14035,"180,000.00",2,2,2,36,0,1
14036,"100,000.00",1,1,2,26,0,0
14037,"20,000.00",1,2,2,25,-1,1
14038,"240,000.00",2,2,2,46,0,0
14039,"200,000.00",1,2,2,45,0,0
14040,"30,000.00",2,2,2,24,-1,0
14041,"500,000.00",2,2,2,38,-1,0
14042,"230,000.00",2,3,1,43,-2,0
14043,"110,000.00",2,3,2,27,0,1
14044,"230,000.00",2,1,2,34,1,0
14045,"80,000.00",2,1,1,45,1,1
14046,"200,000.00",2,1,1,33,1,0
14047,"80,000.00",2,3,2,51,0,0
14048,"170,000.00",1,2,1,30,0,0
14049,"120,000.00",2,1,1,31,-1,0
14050,"100,000.00",2,1,1,45,1,1
14051,"210,000.00",2,1,2,34,-1,0
14052,"300,000.00",2,1,2,26,-1,0
14053,"70,000.00",2,2,2,49,-1,0
14054,"30,000.00",2,2,2,40,-1,0
14055,"30,000.00",2,2,1,51,0,0
14056,"80,000.00",2,2,1,30,0,0
14057,"180,000.00",2,1,1,37,-1,0
14058,"360,000.00",2,1,1,28,0,0
14059,"50,000.00",1,2,1,46,0,0
14061,"230,000.00",2,2,1,40,-2,0
14062,"500,000.00",1,1,1,44,-1,0
14063,"30,000.00",1,2,2,26,3,1
14064,"120,000.00",1,1,2,31,-1,1
14065,"200,000.00",1,1,2,38,-2,1
14066,"60,000.00",2,3,1,38,0,0
14067,"140,000.00",1,2,2,39,1,0
14068,"50,000.00",1,3,2,44,0,0
14069,"90,000.00",2,2,1,35,-1,0
14070,"150,000.00",2,1,2,28,-1,0
14071,"250,000.00",2,3,2,29,-2,0
14072,"100,000.00",2,2,2,24,2,1
14073,"320,000.00",1,1,1,43,-1,1
14074,"50,000.00",1,3,2,31,0,0
14075,"90,000.00",2,1,2,28,1,1
14076,"250,000.00",1,2,2,42,0,0
14077,"120,000.00",2,2,2,27,0,0
14078,"140,000.00",2,3,2,24,0,0
14079,"330,000.00",2,1,2,34,-1,0
14080,"500,000.00",1,1,1,33,-1,0
14081,"30,000.00",1,2,2,24,1,0
14082,"80,000.00",1,1,1,41,2,1
14083,"320,000.00",1,1,1,40,1,0
14084,"600,000.00",1,2,1,50,0,1
14085,"200,000.00",2,2,2,36,2,1
14086,"240,000.00",2,2,2,39,1,0
14087,"30,000.00",1,2,1,54,0,0
14088,"20,000.00",1,2,2,33,0,0
14089,"130,000.00",2,1,2,32,0,0
14090,"190,000.00",1,3,1,38,0,0
14091,"470,000.00",2,1,1,46,0,0
14092,"50,000.00",2,1,2,29,0,0
14093,"250,000.00",2,2,1,33,0,0
14094,"500,000.00",2,1,1,45,0,0
14095,"500,000.00",1,1,2,28,2,0
14096,"60,000.00",2,1,2,25,0,0
14097,"20,000.00",1,2,1,61,1,1
14098,"50,000.00",1,2,1,50,1,0
14099,"20,000.00",1,2,1,45,2,1
14100,"140,000.00",1,1,2,27,0,0
14101,"80,000.00",2,2,1,53,0,0
14102,"110,000.00",2,2,1,29,0,0
14103,"360,000.00",2,1,2,39,-2,0
14105,"380,000.00",1,1,1,52,1,0
14106,"50,000.00",2,2,1,38,-2,0
14107,"300,000.00",2,2,1,49,-1,0
14108,"360,000.00",1,1,1,29,0,0
14109,"60,000.00",2,2,2,23,0,0
14110,"30,000.00",1,2,2,29,0,0
14111,"120,000.00",1,1,2,28,0,0
14112,"50,000.00",2,1,2,26,-1,0
14113,"150,000.00",2,2,1,40,-1,0
14114,"50,000.00",2,2,2,23,2,1
14115,"50,000.00",2,2,2,23,0,0
14116,"50,000.00",2,2,1,39,-1,1
14117,"550,000.00",2,1,2,28,0,0
14118,"190,000.00",1,2,1,37,1,0
14119,"310,000.00",2,2,1,37,0,0
14120,"110,000.00",1,3,2,49,0,0
14121,"160,000.00",2,2,1,27,-1,0
14122,"200,000.00",2,1,2,32,0,0
14123,"300,000.00",1,1,2,29,-1,0
14124,"150,000.00",2,2,2,28,0,0
14126,"210,000.00",2,1,2,26,0,0
14127,"360,000.00",2,1,1,33,-1,0
14128,"150,000.00",1,1,2,28,0,1
14129,"100,000.00",2,2,1,34,-1,0
14130,"180,000.00",2,1,2,26,-2,0
14131,"270,000.00",1,2,1,39,0,0
14132,"60,000.00",1,2,2,53,0,0
14133,"220,000.00",2,2,1,33,2,1
14134,"200,000.00",1,1,2,60,-1,0
14135,"120,000.00",2,2,2,54,0,0
14136,"500,000.00",1,1,2,43,-1,0
14139,"50,000.00",1,2,1,35,0,0
14140,"20,000.00",2,2,1,50,2,1
14141,"240,000.00",2,1,2,27,1,0
14142,"30,000.00",1,1,2,28,0,1
14143,"70,000.00",2,3,1,45,0,0
14144,"50,000.00",2,3,1,25,2,1
14145,"500,000.00",2,1,2,28,2,1
14146,"170,000.00",1,1,1,41,0,0
14147,"20,000.00",2,3,2,22,-1,0
14148,"100,000.00",2,2,2,27,0,0
14149,"20,000.00",1,1,2,23,1,0
14150,"210,000.00",1,3,2,27,-1,0
14151,"50,000.00",1,1,1,41,1,1
14153,"190,000.00",1,2,2,36,0,0
14154,"20,000.00",1,2,1,35,-1,0
14155,"220,000.00",1,1,2,31,0,0
14156,"20,000.00",2,2,2,34,-1,0
14157,"140,000.00",2,3,1,32,0,0
14158,"20,000.00",1,2,2,27,0,0
14159,"210,000.00",2,1,1,50,-1,1
14160,"220,000.00",2,1,2,36,-1,1
14161,"120,000.00",2,1,1,38,-1,1
14162,"50,000.00",1,2,2,25,-1,1
14163,"230,000.00",2,1,2,24,1,0
14164,"20,000.00",1,3,2,23,-1,0
14165,"210,000.00",2,1,2,31,0,0
14166,"210,000.00",1,1,2,26,0,0
14167,"10,000.00",1,1,2,38,0,0
14168,"100,000.00",2,2,2,28,-1,1
14169,"30,000.00",1,2,2,23,0,0
